Cnpj,RazaoSocial,ValorMaximo,Periodicidade
32615247,COOPERATIVA DE CREDITO SICOOB COOPEC LTDA.,23,Por evento
1705236,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED PROSPERAR LTDA. - UNICRED PROSPERAR,20,Por evento
94243839,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO VALE DAS ANTAS LTDA. - UNICRED PIONEIRA,20,Por evento
94433109,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE,20,Por evento
1634601,COOPERATIVA CENTRAL DE CRÉDITO UNICRED GERAÇÃO LTDA. - UNICRED CENTRAL GERAÇÃO,20,Por evento
1635462,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA. - UNICRED PREMIUM,20,Por evento
95163002,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED ELEVA LTDA.,20,Por evento
1572667,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED ERECHIM LTDA,20,Por evento
1090027,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA,20,Por evento
92935741,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO BANRISUL,20,Por evento
1796302,COOPERATIVA DE CRÉDITO UNICRED REGIÃO DOS VALES LTDA. - UNICRED REGIÃO DOS VALES,20,Por evento
1526924,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED HORIZONTES LTDA - UNICRED HORIZONTES,20,Por evento
73750424,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED INTEGRAÇÃO LTDA.,20,Por evento
25280945,AVS CORRETORA DE CÂMBIO LTDA.,20,Por evento
2641032,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED PONTO CAPITAL - UNICRED PONTO CAPITAL.,20,Por evento
73326449,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CRUZ ALTA,20,Por evento
36900256,"COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO",20,Por evento
39231527,UNICRED COSTA DO SOL RJ - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO LTDA.,20,Por evento
4445917,UNICRED REGIONAL NORTE LAGOS - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO REGIONAL NORTE LAGOS LTDA,20,Por evento
869687,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOA ESPERANÇA LTDA. - SICOOB BELCREDI,18,Por evento
18966739,COOPERATIVA DE CRÉDITO COPERSUL LTDA - SICOOB COPERSUL,12,Por evento
15077393,MEGA CORRETORA DE CÂMBIO LTDA.,10,Por evento
9463721,COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL JACINTO MACHADO,"7,4",Por evento
23010182,GOOD CORRETORA DE CÂMBIO LTDA,7,Por evento
2493000,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO NOS ESTADOS DE ALAGOAS, SERGIPE E BAHIA - SICOOB LESTE",0,-
37554441,COOPERATIVA DE CRÉDITO SICOOB UNI SUL MS,0,-
51489318,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED,0,-
7656500,BANCO KDB DO BRASIL S.A.,0,-
2801938,BANCO MORGAN STANLEY S.A.,0,-
42272526,BNY MELLON BANCO S.A.,0,-
2992317,TREVISO CORRETORA DE CÂMBIO S.A.,0,-
4355489,COOPERATIVA DE CRÉDITO UNICRED COOMARCA LTDA. - COOMARCA,0,-
73622748,B&T CORRETORA DE CAMBIO LTDA.,0,-
71328769,SICOOB COCRED COOPERATIVA DE CRÉDITO,0,-
25683475,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO GRANDE LTDA. - SICOOB UBERABA,0,-
26014175,COOPERATIVA DE CRÉDITO GUARANICREDI LTDA. - SICOOB GUARANICREDI,0,-
92856905,ADVANCED CORRETORA DE CÂMBIO LTDA,0,-
42873828,COOPERATIVA DE CRÉDITO AGROCREDI LTDA. - SICOOB AGROCREDI,0,-
10866788,BANCO BANDEPE S.A.,0,-
74220948,SICOOB UNISP - COOPERATIVA DE CRÉDITO,0,-
46642294,COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER - COOPEREMB,0,-
71207740,COOPERATIVA DE CRÉDITO RURAL DE IRAÍ DE MINAS LTDA -SICOOB CREDIMIL,0,-
9512542,CODEPE CORRETORA DE VALORES E CÂMBIO S.A.,0,-
11495073,OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,0,-
2275781,COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES FEDERAIS NA PARAÍBA - SICOOB COOPERCRET,0,-
