Cnpj,RazaoSocial,ValorMaximo,Periodicidade
6126780,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA GRANDES LAGOS PR/SP - CRESOL GRANDES LAGOS PR/SP,8,A cada 30 dias
2446089,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA UNIÃO - CRESOL UNIÃO,8,A cada 30 dias
5277312,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA HORIZONTE - CRESOL HORIZONTE,8,A cada 30 dias
2934201,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA LIDERANÇA - CRESOL LIDERANÇA,8,A cada 30 dias
971300,COOPERATIVA DE CREDITO E INVESTIMENTO COM INTERACAO SOLIDARIA PIONEIRA - CRESOL PIONEIRA,8,A cada 30 dias
6139650,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DO RIO GRANDE DO SUL - CRESOL RIO GRANDE DO SUL,8,A cada 30 dias
10520232,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DA AMAZÔNIA - CRESOL AMAZÔNIA,8,A cada 30 dias
5231945,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS VALES - CRESOL UNIÃO DOS VALES,8,A cada 30 dias
7564184,COOPERATIVA DE CRÉDITO RURAL ASCOOB SERTÕES - ASCOOB SERTÕES,8,A cada 30 dias
8624548,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DE MINAS GERAIS - CRESOL MINAS GERAIS,8,A cada 30 dias
7268499,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO,8,A cada 30 dias
3965737,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA VANGUARDA - CRESOL VANGUARDA,8,A cada 30 dias
25536764,COOPERATIVA DE CRÉDITO CREDILUZ LTDA. - SICOOB CREDILUZ,8,A cada 30 dias
11969853,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA CONEXÃO - CRESOL CONEXÃO,8,A cada 30 dias
7512780,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU,8,A cada 30 dias
2025743,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA VALE DO OURO - CRESOL VALE DO OURO,8,A cada 30 dias
17298092,BANCO ITAÚ BBA S.A.,"7,6",A cada 30 dias
60701190,ITAÚ UNIBANCO S.A.,"7,6",A cada 30 dias
83836114,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO PARÁ - SICOOB COOESA,"7,5",A cada 30 dias
7097064,COOPERATIVA DE CRÉDITO SICOOB CONFIANÇA,"7,5",A cada 30 dias
7026923,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO,"7,5",A cada 30 dias
7194313,COOPERATIVA DE CRÉDITO HORIZONTE - SICOOB HORIZONTE,"7,5",A cada 30 dias
5888589,COOPERATIVA DE CRÉDITO SUL - SICOOB SUL,"7,5",A cada 30 dias
4529074,COOPERATIVA DE CRÉDITO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL,"7,5",A cada 30 dias
84156470,COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO NOS ESTADOS DO AMAPÁ E CEARÁ E LIVRE ADMISSÃO NO ESTADO DO PARÁ - SICOOB COIMPPA,"7,5",A cada 30 dias
2466552,COOPERATIVA DE CRÉDITO SICOOB VALE SUL,"7,5",A cada 30 dias
60783503,SAFRA CORRETORA DE VALORES E CÂMBIO LTDA.,"7,5",A cada 180 dias
5392810,COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL,"7,5",A cada 30 dias
7122321,COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB INTEGRADO,"7,5",A cada 30 dias
4876393,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS,"7,5",A cada 30 dias
5582619,COOPERATIVA DE CRÉDITO SICOOB OURO VERDE,"7,5",A cada 30 dias
6174009,COOPERATIVA DE CRÉDITO SICOOB ALIANÇA,"7,5",A cada 30 dias
7318874,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO MÉDIO OESTE - SICOOB MÉDIO OESTE,"7,5",A cada 30 dias
1042487,COOPERATIVA DE CRÉDITO SICOOB UNIDAS,"7,5",A cada 30 dias
66788142,COOPERATIVA DE CREDITO CREDIMOTA   SICOOB CREDIMOTA,"7,5",A cada 30 dias
58160789,BANCO SAFRA S.A.,"7,46",A cada 30 dias
20833992,COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DO CENTRO UNIVERSITÁRIO NEWTON PAIVA LTDA. - CREDIPAIVA,"7,24",A cada 90 dias
1667766,SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.,"7,08",A cada 90 dias
25420696,COOPERATIVA DE CRÉDITO CREDINACIONAL LTDA. - SICOOB CREDINACIONAL,7,A cada 30 dias
60746948,BANCO BRADESCO S.A.,7,A cada 60 dias
21670187,COOPERATIVA DE CRÉDITO CREDIBOM LTDA. - SICOOB CREDIBOM,7,A cada 30 dias
26563270,PRIMACREDI COOPERATIVA DE CRÉDITO DE PRIMAVERA DO LESTE,7,A cada 30 dias
57839805,BANCO TRICURY S.A.,7,A cada 1 dias
78840071,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ALTO URUGUAI CATARINENSE - SICOOB CREDIAUC,7,A cada 30 dias
78626983,BANCO VR S.A.,7,A cada 30 dias
74828799,NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO,7,A cada 30 dias
53518684,BANCO HSBC S.A.,7,A cada 30 dias
22760839,COOPERATIVA DE CRÉDITO NOSSOCRÉDITO LTDA - SICOOB NOSSOCRÉDITO,7,A cada 30 dias
73647935,COOPERATIVA DE CRÉDITO UNIQUE BR,7,A cada 30 dias
1760242,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BELO HORIZONTE E CIDADES POLO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB NOSSACOOP,7,A cada 120 dias
41805003,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO SÃO FRANCISCO LTDA.,7,A cada 30 dias
3017677,BANCO J. SAFRA S.A.,"6,88",A cada 30 dias
88530142,COOPERATIVA DE CRÉDITO E INVESTIMENTO LIBERDADE - SICREDI LIBERDADE,"6,5",A cada 30 dias
