Cnpj,RazaoSocial,ValorMaximo,Periodicidade
7122321,COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB INTEGRADO,20,A cada 180 dias
3609817,BANCO CARGILL S.A.,20,A cada 190 dias
37076205,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS LTDA. - SICOOB JUDICIÁRIO,20,A cada 30 dias
17453575,ICBC DO BRASIL BANCO MÚLTIPLO S.A.,20,A cada 180 dias
53935029,COOPERATIVA DE CRÉDITO COOCRELIVRE,20,A cada 180 dias
22724710,COOPERATIVA DE CRÉDITO CREDIVERTENTES LTDA. - SICOOB CREDIVERTENTES,20,A cada 30 dias
4876393,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS,20,A cada 180 dias
5582619,COOPERATIVA DE CRÉDITO SICOOB OURO VERDE,20,A cada 180 dias
6174009,COOPERATIVA DE CRÉDITO SICOOB ALIANÇA,20,A cada 180 dias
7318874,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO MÉDIO OESTE - SICOOB MÉDIO OESTE,20,A cada 180 dias
33579731,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO-SUL GOIANO LTDA,20,A cada 30 dias
1644264,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI,20,A cada 30 dias
869687,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOA ESPERANÇA LTDA. - SICOOB BELCREDI,20,A cada 30 dias
13009717,BANCO DO ESTADO DE SERGIPE S.A.,20,A cada 30 dias
15114366,BANCO BOCOM BBM S.A.,20,A cada 30 dias
53623781,COOPERATIVA DE CRÉDITO COOPCRED,20,A cada 180 dias
7946216,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIÃO SUDESTE,20,A cada 90 dias
71328769,SICOOB COCRED COOPERATIVA DE CRÉDITO,20,A cada 180 dias
1042487,COOPERATIVA DE CRÉDITO SICOOB UNIDAS,20,A cada 180 dias
2641969,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC,20,A cada 30 dias
3459850,COOPERATIVA DE CRÉDITO SICOOB METROPOLITANO,20,A cada 180 dias
66788142,COOPERATIVA DE CREDITO CREDIMOTA   SICOOB CREDIMOTA,20,A cada 30 dias
14913919,COOPERATIVA DE CREDITO DO MERCADO IMOBILIÁRIO - SICOOB IMOB.VC,"19,8",A cada 30 dias
7450604,CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A,"19,4",A cada 30 dias
360305,CAIXA ECONOMICA FEDERAL,"18,5",A cada 30 dias
698609,COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS,18,A cada 180 dias
73647935,COOPERATIVA DE CRÉDITO UNIQUE BR,18,A cada 30 dias
3102185,"COOPERATIVA DE CRÉDITO DOS SERVIDORES DA UNIÃO, EMPRESÁRIOS, PROFISSIONAIS AUTÔNOMOS E LIBERAIS - SICOOB CENTRO NORDESTE","17,6",A cada 180 dias
2275781,COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES FEDERAIS NA PARAÍBA - SICOOB COOPERCRET,"17,01",A cada 30 dias
9403026,COOPERATIVA DE CRÉDITO CENTRO LESTE NORTE MARANHENSE - SICOOB CENTROLESTE,"17,01",A cada 180 dias
26526166,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL MARANHENSE - SICOOB SUL MARANHENSE,"17,01",A cada 180 dias
17298092,BANCO ITAÚ BBA S.A.,"16,5",A cada 30 dias
60701190,ITAÚ UNIBANCO S.A.,"16,5",A cada 30 dias
3620772,COOPERATIVA DE CRÉDITO MÚTUO DO CEARÁ - SICOOB CEARÁ,16,A cada 180 dias
86791837,COOPERATIVA DE CRÉDITO DO VALE DOS PINHAIS - SICOOB VALE DOS PINHAIS,16,A cada 180 dias
2382755,COOPERATIVA DE CREDITO POTIGUAR - SICOOB POTIGUAR,"15,7",A cada 60 dias
803287,COOPERATIVA DE CRÉDITO CREDIVAZ LTDA. - SICOOB CREDIVAZ,15,A cada 30 dias
25387671,COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIÃO LTDA. - SICOOB CREDIPATOS,15,A cada 30 dias
3047549,COOPERATIVA DE CRÉDITO E CAPTAÇÃO SICOOB UNICIDADES,15,A cada 180 dias
7958405,COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL SERRA MAR,15,A cada 30 dias
7469260,COOPERATIVA DE CRÉDITO CREDIFIEMG LTDA. - SICOOB CREDIFIEMG,15,A cada 180 dias
1090027,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA,15,A cada 30 dias
9004796,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SICOOB CRED-ACILPA,15,A cada 180 dias
44189447,BANCO DE LA PROVINCIA DE BUENOS AIRES,15,A cada 30 dias
1009908,COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED,15,A cada 30 dias
71506513,COOPERATIVA DE CRÉDITO SICOOB ITAPAGIPE LTDA - SICOOB ITAPAGIPE,15,A cada 180 dias
9330158,COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL TREZE DE MAIO,15,A cada 30 dias
